	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681	S210421121685	S210421121686	S210421121687	S210421121703	S210421121704	S210421121705	S210421121706
K16792	121.10007412258338	161.43227536631497	836.4512015378983	1052.0768675508727	152.33552633989927	1866.3447912261308	368.9711815116789	754.6137695491909	68.64083518211521	23.470566257177282	123.0449482773047	2357.985356116404
K16793	11.541828833030593	6.057628008323558	14.59581001828548	120.92546898730988	3.17607613802157	93.36287474707723	21.11539705492276	34.80803612757992	13.726269044505017	1.5803647874037152	1392.2169248443477	167.84178536309997
K16794	0.0	0.0	0.0	0.0	0.0	0.11185252356506113	0.0	0.0	0.19592958825826146	0.0	0.20268578095682221	0.25861204273935273
K16803	0.0017100497836474021	0.055862033305329614	0.01677151501113347	0.29846621650534483	0.2371264225463576	0.050607707390160836	0.0015798608083491433	0.0691896531027315	0.3583171139221565	0.0	0.01460579558008306	0.4146700298627535
K16817	0.0008329691836841401	0.00185789834385516	0.0008329691836841401	0.023971002063799138	0.016407436204543772	0.2526844884726028	0.0007695538343090101	0.01435757788420173	0.03116212263028177	0.0	0.007114516628544991	0.09029085612453751
K16819	0.0	0.0	0.0	0.0	0.0	1.0987753243253762e-07	0.0	0.0	1.9247004003283435e-07	0.0	1.9910693796500107e-07	2.540457041812699e-07
K16838	0.0021136352764671543	0.0047143634561530754	0.0021136352764671543	0.060825726289443646	0.041633396093868444	0.02122081501577086	0.001952720656653811	0.0364319397344966	0.031732818482234075	0.0	0.01805288072554559	4.661130553792442
K16839	5.127894806956229	1.235637447694312	0.3710013090008167	8.829078213480898	5.245868494018902	2.961129720326841	0.0350098113649115	1.5315158968703908	7.926205690218119	0.0	10.68405384068369	9.173690324506788
K16840	5.090074535665684	0.00016624827490091545	7.453566568435877e-05	1.764830924732335	0.0014681685753011656	5.625659721308307	6.886113969604339e-05	0.0012847433568680521	6.629482820825633	0.0	17.217564677269124	8.75108800020216
K16841	275.36263786732593	344.3743275925704	1517.2523330029035	5134.094947113566	342.1742268452025	4254.325676305463	850.1793836361154	1964.2741803374204	480.416923518998	56.095645826190434	8789.098633723104	7561.848999189355
K16842	5.090074535611485	0.00016624815401204102	7.453561148510339e-05	1.764830923172601	0.0014681675077096565	1.841651274604447	6.88610896230686e-05	0.001284742422655781	0.0011190317724410852	5.064385926868611e-20	10.360636620006737	0.0021557187552993812
K16843	86.46367411124574	10.889843096797918	147.1501466623474	2118.51802538601	68.79600093142844	739.9010328678321	305.9581611150772	352.2277104273923	685.3209355993088	8.619209052249689	7959.602918630812	2290.6816344559675
K16844	1.8011704567771036	0.019959931179736407	21.396190945186262	0.11676807297751077	0.09086932987675492	0.02289763160553739	0.001081347927817959	0.03341278027140132	4.162442700393805	0.0	367.3389827829987	134.70248939610647
K16845	4.931985553485956	4.858636270322582	19.86183202698476	40.7846784096134	15.094486089382118	496.29306917241917	232.57084888019472	213.47285981277736	525.3322582651488	6.801370617458928	6049.378864897508	1929.2119474241067
K16846	4.733686402307146	2.8603583574662617	19.15511284605737	29.666679211441632	14.231886680781223	337.50829509688117	188.1517401209635	193.92739762400464	511.02856833620393	6.283773186354347	1141.4689882415269	1863.1543169665827
K16849	1866.1894032322105	362.76170476576874	1245.9325221374213	2739.5690508675048	442.7790635349405	5262.586150243105	1158.4468462393693	1339.413366289568	1021.4913989299278	97.17373911226443	45778.18970230891	8110.488804401614
K16850	2032.0650413677195	503.049843324139	2567.204619126217	3991.4999921583885	578.89103054724	7591.423877810816	1569.6054340315109	1777.4830793147203	1077.3411705530414	129.57676204714895	39467.647429604694	11534.785845684148
K16855	0.0	0.0	0.0	0.13526657805540243	0.0	0.046140136314734556	0.0	0.07896864874816531	0.19547607684160734	0.007823138957935462	0.0	5.133801824906334
K16856	0.0	0.0	6.25	24.5	5.0	3.5	0.0	0.0	23.0	0.0	47.47714827438763	23.579002391194578
K16868	651.1383859260984	80.56628525476442	80.83161441919077	404.36981796458764	166.6520512981691	1235.8631545564663	277.2627011760721	276.9550735349005	1211.377520959749	15.298522018666635	4884.163127785506	2968.4349485604735
K16869	29.1420622373137	35.477946825959286	53.04343365554846	82.74266468505641	157.69262825784867	779.9089566688158	158.4080583616402	10.579071118214564	266.6485401650472	0.0	166.0237096083691	690.0887405377575
K16870	0.003002916988673766	0.09809600307461512	0.029451462661691945	747.4241188184459	11.416403644816242	336.35886919301004	50.242774299851675	0.12149984563576147	10.009219429176088	0.0	0.025648371234536633	383.2181774421285
K16871	2.700168458461082	0.00037573862512929536	11.476150494135968	1.45473839516984	2.1286455609614587	15.171691316321345	0.00015563343420945907	0.002903655408402313	22.76309512051822	0.0	286.45750468977707	29.97666398507069
K16872	1.7797396215277384e-16	3.969624999456931e-16	18.03	18.080000000000005	6.010000000000003	2.4400000000000017	1.6442450412879725e-16	3.067670536941947e-15	30.090000000000003	0.0	1.5201027096628895e-15	45.08
K16873	2.6809702538512852e-05	0.0008757899977144864	0.00026293932075450874	0.004679273409944633	0.00371760454770462	0.0007935643873241518	2.4768634649778335e-05	0.0010847368516199126	5.334998331708226	0.0	97.28885208743232	4.847909930977341
K16874	168.304509384988	166.40202806519653	377.6716134899221	2765.1111599963256	125.74991057976226	3315.7901366649476	510.3461602038028	463.2744128867798	201.7111263729272	20.387494631037764	5466.956465816812	2188.5106869378155
K16875	304.2741080708371	196.22341986539587	157.37361095555525	2789.315385105846	135.3140948914527	3922.896731668264	663.741982892344	494.37702533470804	138.07637058193208	21.959017786414154	387.042577896132	1213.958515453422
K16876	0.031974181744994425	0.07131689920076946	0.031974181744994425	0.9201458968837284	0.629812431779489	0.4084493681783874	0.029539933340540118	0.5511269968679389	1.4671786154875555	0.0	5.435460408438328	5.296847149728156
K16877	0.015709742961021306	0.03504014280384469	0.015710002560218508	184.5053083739049	0.3094437033413081	83.02235551665754	12.394797561279137	0.270838002057333	3.38145593767653	0.0	5.138113446237659	98.87861277443048
K16878	0.012004239319968024	0.026774887701327854	0.012004239319968024	0.34545533154130204	0.23645387450628375	0.12052209047147852	0.011090336326472517	0.20691257774356406	1.014213280306273	0.0	5.106464175426934	4.517131693713896
K16879	8.002973322915238	0.012244822275435135	0.005489837293230144	0.15798531766073415	0.10813623952282339	0.14254759189642044	0.005071886717408096	0.09462626955841341	1.0695589767230536	0.0	5.209253589880151	4.5308670105850295
